"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-80.5260499,24.9041667,15.2,"Acanthurus chirurgus"
"obis",-82.8199833,24.7237,16.9,"Acanthurus chirurgus"
"obis",-81.4080166,24.5454,6.9,"Acanthurus chirurgus"
"obis",-80.8324833,24.7324834,7.3,"Acanthurus chirurgus"
"obis",-81.9322333,24.47805,10.2,"Acanthurus chirurgus"
"obis",-81.4062666,24.5453667,7.6,"Acanthurus chirurgus"
"obis",-80.10284,25.63906,7.6,"Acanthurus chirurgus"
"obis",-80.155476,25.450872,5.3,"Acanthurus chirurgus"
"obis",-83.05255,24.6377167,13,"Acanthurus chirurgus"
"obis",-80.22426,25.19328,12.7,"Acanthurus chirurgus"
"obis",-82.9178,24.673783,11.4,"Acanthurus chirurgus"
"obis",-81.5244999,24.5220167,6.3,"Acanthurus chirurgus"
"obis",-80.0991333,25.5658,8.5,"Acanthurus chirurgus"
"obis",-80.2266499,25.2009,4.1,"Acanthurus chirurgus"
"obis",-67.232648,17.9959111,4.5,"Acanthurus chirurgus"
"obis",-81.51833,24.52317,3.5,"Acanthurus chirurgus"
"obis",-81.87149,24.45189,13.6,"Acanthurus chirurgus"
"obis",-67.4828792,18.3788951,13.4,"Acanthurus chirurgus"
"obis",-80.1608499,25.3955333,4.9,"Acanthurus chirurgus"
"obis",-80.26805,25.2171,3,"Acanthurus chirurgus"
"obis",-80.62174,24.84819,3.4,"Acanthurus chirurgus"
"obis",-80.37144,25.00871,17.7,"Acanthurus chirurgus"
"obis",-81.4003166,24.5631001,7.3,"Acanthurus chirurgus"
"obis",-80.1301499,25.40445,4.7,"Acanthurus chirurgus"
"obis",-80.75238,24.75779,8.5,"Acanthurus chirurgus"
"obis",-80.13167,25.395,5.8,"Acanthurus chirurgus"
"obis",-80.2307499,25.2053667,5.5,"Acanthurus chirurgus"
"obis",-80.1664,25.3031333,10.4,"Acanthurus chirurgus"
"obis",-82.7941333,24.7180833,11.6,"Acanthurus chirurgus"
"obis",-80.2975,25.12333,5,"Acanthurus chirurgus"
"obis",-81.72828,24.50448,8.4,"Acanthurus chirurgus"
"obis",-81.22964,24.5945,8.7,"Acanthurus chirurgus"
"obis",-80.27558,25.17639,2.4,"Acanthurus chirurgus"
"obis",-66.04299,18.46264,2.9,"Acanthurus chirurgus"
"obis",-80.2264166,25.1861833,13.9,"Acanthurus chirurgus"
"obis",-80.2647,25.132633,9.3,"Acanthurus chirurgus"
"obis",-80.230833,25.227467,3.1,"Acanthurus chirurgus"
"obis",-81.2442499,24.62425,7.2,"Acanthurus chirurgus"
"obis",-80.4593333,24.952,6.9,"Acanthurus chirurgus"
"obis",-83.058,24.67903,16.8,"Acanthurus chirurgus"
"obis",-80.2884333,25.1548833,5,"Acanthurus chirurgus"
"obis",-80.6321666,24.8423333,7.3,"Acanthurus chirurgus"
"obis",-80.1252832,25.4225334,3.8,"Acanthurus chirurgus"
"obis",-80.1710332,25.2803167,22.3,"Acanthurus chirurgus"
"obis",-80.0952832,25.54025,21.6,"Acanthurus chirurgus"
"obis",-82.88503,24.6875,8.1,"Acanthurus chirurgus"
"obis",-82.78997,24.7118,13.1,"Acanthurus chirurgus"
"obis",-81.88186,24.45143,12.2,"Acanthurus chirurgus"
"obis",-80.0948999,25.6435667,9.2,"Acanthurus chirurgus"
"obis",-82.82784,24.7232,22.1,"Acanthurus chirurgus"
"obis",-80.59951,24.86207,4.6,"Acanthurus chirurgus"
"obis",-80.2641166,25.1592833,9.3,"Acanthurus chirurgus"
"obis",-83.02555,24.6792667,20.7,"Acanthurus chirurgus"
"obis",-80.132483,25.3849,19.2,"Acanthurus chirurgus"
"obis",-81.0168999,24.6938334,6.7,"Acanthurus chirurgus"
"obis",-80.80832,24.72747,17.1,"Acanthurus chirurgus"
"obis",-82.9629,24.5708833,22.1,"Acanthurus chirurgus"
"obis",-80.2271167,25.2187667,4,"Acanthurus chirurgus"
"obis",-80.29782,25.12328,2.9,"Acanthurus chirurgus"
"obis",-80.3347499,25.0564667,7.3,"Acanthurus chirurgus"
"obis",-82.77647,24.66095,13.7,"Acanthurus chirurgus"
"obis",-81.1457499,24.6137667,11.7,"Acanthurus chirurgus"
"obis",-80.2686,25.1245,23.5,"Acanthurus chirurgus"
"obis",-81.71367,24.4935,5.6,"Acanthurus chirurgus"
"obis",-66.00186,17.95365,11,"Acanthurus chirurgus"
"obis",-81.83593,24.48659,7.6,"Acanthurus chirurgus"
"obis",-81.71233,24.481,5.8,"Acanthurus chirurgus"
"obis",-80.2633,25.14257,4.1,"Acanthurus chirurgus"
"obis",-81.9168667,24.45525,9.1,"Acanthurus chirurgus"
"obis",-80.2907333,25.10495,9.1,"Acanthurus chirurgus"
"obis",-81.1118499,24.6223333,15.7,"Acanthurus chirurgus"
"obis",-81.23346,24.62576,6.4,"Acanthurus chirurgus"
"obis",-80.3164499,25.0747,6.7,"Acanthurus chirurgus"
"obis",-81.15587,24.62157,7.6,"Acanthurus chirurgus"
"obis",-80.1539142,25.4288257,2.3,"Acanthurus chirurgus"
"obis",-80.3334167,25.09295,4.3,"Acanthurus chirurgus"
"obis",-80.2507333,25.2315833,2.4,"Acanthurus chirurgus"
"obis",-83.0666167,24.6870833,23.8,"Acanthurus chirurgus"
"obis",-81.7186833,24.5003167,5.6,"Acanthurus chirurgus"
"obis",-81.937917,24.449467,8.1,"Acanthurus chirurgus"
"obis",-81.7474166,24.50295,5.6,"Acanthurus chirurgus"
"obis",-83.06335,24.6062,14.9,"Acanthurus chirurgus"
"obis",-80.1891166,25.4412,4.1,"Acanthurus chirurgus"
"obis",-83.0330333,24.6084167,30.5,"Acanthurus chirurgus"
"obis",-80.508717,24.934717,4.7,"Acanthurus chirurgus"
"obis",-80.0900666,25.5849,25.3,"Acanthurus chirurgus"
"obis",-80.20248,25.21583,29.5,"Acanthurus chirurgus"
"obis",-81.6200999,24.4995167,13.1,"Acanthurus chirurgus"
"obis",-81.6500333,24.5706167,2.4,"Acanthurus chirurgus"
"obis",-81.99735,24.4326,15.2,"Acanthurus chirurgus"
"obis",-80.51297,24.91333,11.8,"Acanthurus chirurgus"
"obis",-81.85538,24.45617,4.6,"Acanthurus chirurgus"
"obis",-80.7518166,24.7890834,6.6,"Acanthurus chirurgus"
"obis",-81.5144833,24.5233167,7.9,"Acanthurus chirurgus"
"obis",-80.1497832,25.468,4.3,"Acanthurus chirurgus"
"obis",-68.214,10.883,10.5,"Acanthurus chirurgus"
"obis",-80.164717,25.337243,9.3,"Acanthurus chirurgus"
"obis",-80.1161,25.53707,6.1,"Acanthurus chirurgus"
"obis",-81.70372,24.49528,8.8,"Acanthurus chirurgus"
"obis",-81.3986833,24.5648833,6.1,"Acanthurus chirurgus"
"obis",-81.2326667,24.6256333,7.9,"Acanthurus chirurgus"
"obis",-67.4728831,18.3855919,17.3,"Acanthurus chirurgus"
"obis",-82.88039,24.71996,19.4,"Acanthurus chirurgus"
"obis",-82.92896,24.64454,10,"Acanthurus chirurgus"
"obis",-80.14747,25.4492,5.2,"Acanthurus chirurgus"
"obis",-80.3428833,25.1156667,6.9,"Acanthurus chirurgus"
"obis",-80.9659,24.686,3.4,"Acanthurus chirurgus"
"obis",-80.3258,25.0693167,6.9,"Acanthurus chirurgus"
"obis",-80.4159166,24.9847334,8.7,"Acanthurus chirurgus"
"obis",-80.2668833,25.1278167,17.2,"Acanthurus chirurgus"
"obis",-80.41721,24.99064,3.2,"Acanthurus chirurgus"
"obis",-81.8438833,24.4591833,6.4,"Acanthurus chirurgus"
"obis",-80.11514,25.48453,5.2,"Acanthurus chirurgus"
"obis",-81.6904999,24.5509667,4,"Acanthurus chirurgus"
"obis",-81.9438333,24.4346667,10.7,"Acanthurus chirurgus"
"obis",-83.06661,24.6645,16.6,"Acanthurus chirurgus"
"obis",-82.8564167,24.6392833,10.8,"Acanthurus chirurgus"
"obis",-83.101,24.61958,26.5,"Acanthurus chirurgus"
"obis",-83.0084,24.6595167,25.1,"Acanthurus chirurgus"
"obis",-80.20866,25.23181,8.5,"Acanthurus chirurgus"
"obis",-81.06351,24.63812,13.3,"Acanthurus chirurgus"
"obis",-80.1214999,25.4458834,3.5,"Acanthurus chirurgus"
"obis",-66.08705,18.45372,7.62,"Acanthurus chirurgus"
"obis",-80.0956666,25.5445,15.9,"Acanthurus chirurgus"
"obis",-80.2288166,25.2238833,2.6,"Acanthurus chirurgus"
"obis",-81.0975332,24.62285,22,"Acanthurus chirurgus"
"obis",-67.945,10.486,6.5,"Acanthurus chirurgus"
"obis",-80.2021,25.22525,20,"Acanthurus chirurgus"
"obis",-81.4030499,24.5468667,6,"Acanthurus chirurgus"
"obis",-81.9067999,24.4585167,11.9,"Acanthurus chirurgus"
"obis",-81.47153,24.53431,5.7,"Acanthurus chirurgus"
"obis",-80.373,25.007417,24.5,"Acanthurus chirurgus"
"obis",-80.2207333,25.2067167,7.3,"Acanthurus chirurgus"
"obis",-80.1760666,25.3663167,5.3,"Acanthurus chirurgus"
"obis",-80.23355,25.3303667,3.1,"Acanthurus chirurgus"
"obis",-82.8715167,24.6089667,18.4,"Acanthurus chirurgus"
"obis",-80.0902999,25.6083834,20.9,"Acanthurus chirurgus"
"obis",-82.869567,24.613533,9.8,"Acanthurus chirurgus"
"obis",-81.8746666,24.45295,3.7,"Acanthurus chirurgus"
"obis",-81.7118999,24.4806,5.8,"Acanthurus chirurgus"
"obis",-83.044933,24.70735,21,"Acanthurus chirurgus"
"obis",-81.89475,24.4499,10.7,"Acanthurus chirurgus"
"obis",-80.1686833,25.4641833,3.4,"Acanthurus chirurgus"
"obis",-81.7119499,24.4805667,6.1,"Acanthurus chirurgus"
"obis",-82.9548667,24.6087167,12.2,"Acanthurus chirurgus"
"obis",-83.062683,24.678083,20.1,"Acanthurus chirurgus"
"obis",-82.8495833,24.7228,19.8,"Acanthurus chirurgus"
"obis",-82.8532,24.72291,25,"Acanthurus chirurgus"
"obis",-81.8460666,24.4595167,6.1,"Acanthurus chirurgus"
"obis",-80.2980332,25.12205,6.7,"Acanthurus chirurgus"
"obis",-81.89485,24.4373,20.9,"Acanthurus chirurgus"
"obis",-80.68071,24.80885,9.1,"Acanthurus chirurgus"
"obis",-80.0953167,25.6064667,6.6,"Acanthurus chirurgus"
"obis",-81.6096666,24.5068334,9.4,"Acanthurus chirurgus"
"obis",-80.2872,25.1552833,5.9,"Acanthurus chirurgus"
"obis",-80.16833,25.46333,3.5,"Acanthurus chirurgus"
"obis",-80.2315667,25.2752667,3.7,"Acanthurus chirurgus"
"obis",-80.50604,24.92173,7.6,"Acanthurus chirurgus"
"obis",-81.7097,24.5066,5.6,"Acanthurus chirurgus"
"obis",-80.2956333,25.1051833,9.3,"Acanthurus chirurgus"
"obis",-80.13167,25.395,5.4,"Acanthurus chirurgus"
"obis",-80.170799,25.329224,10.1,"Acanthurus chirurgus"
"obis",-82.92964,24.66704,19.4,"Acanthurus chirurgus"
"obis",-80.2976999,25.1249667,4.6,"Acanthurus chirurgus"
"obis",-80.1435499,25.4835834,4.7,"Acanthurus chirurgus"
"obis",-80.4581,24.95333,6.2,"Acanthurus chirurgus"
"obis",-83.06027,24.67925,20.7,"Acanthurus chirurgus"
"obis",-80.15643,25.41655,4.1,"Acanthurus chirurgus"
"obis",-80.12854,25.41855,2.9,"Acanthurus chirurgus"
"obis",-82.93743,24.6557,16.2,"Acanthurus chirurgus"
"obis",-80.5034833,24.9253667,5.2,"Acanthurus chirurgus"
"obis",-80.28817,25.1545,5.6,"Acanthurus chirurgus"
"obis",-81.26376,24.58193,10.3,"Acanthurus chirurgus"
"obis",-82.981,24.69585,27.3,"Acanthurus chirurgus"
"obis",-81.71233,24.481,6.3,"Acanthurus chirurgus"
"obis",-82.95759,24.6376,19.5,"Acanthurus chirurgus"
"obis",-80.1626667,25.3905167,4.3,"Acanthurus chirurgus"
"obis",-80.70325,24.7821334,21.8,"Acanthurus chirurgus"
"obis",-81.7208833,24.4778167,13.4,"Acanthurus chirurgus"
"obis",-80.3474166,25.0359,8.7,"Acanthurus chirurgus"
"obis",-81.7306167,24.4791667,7,"Acanthurus chirurgus"
"obis",-81.9829166,24.4487834,13,"Acanthurus chirurgus"
"obis",-82.91453,24.668,8.5,"Acanthurus chirurgus"
"obis",-80.0926832,25.5728,19.2,"Acanthurus chirurgus"
"obis",-81.98915,24.43686,16.8,"Acanthurus chirurgus"
"obis",-82.8774667,24.59845,5.3,"Acanthurus chirurgus"
"obis",-80.8410833,24.7217,6.9,"Acanthurus chirurgus"
"obis",-80.2083,25.24036,8.4,"Acanthurus chirurgus"
"obis",-82.9811833,24.7,28.7,"Acanthurus chirurgus"
"obis",-81.84389,12.16391,2.5,"Acanthurus chirurgus"
"obis",-82.9266,24.6841,17.7,"Acanthurus chirurgus"
"obis",-80.3653667,25.0185167,10.5,"Acanthurus chirurgus"
"obis",-80.6684833,24.8160334,8.1,"Acanthurus chirurgus"
"obis",-83.0768833,24.6346833,15.7,"Acanthurus chirurgus"
"obis",-81.8903166,24.4411,13.9,"Acanthurus chirurgus"
"obis",-81.6205832,24.5136333,4.4,"Acanthurus chirurgus"
"obis",-80.34599,25.03637,12.5,"Acanthurus chirurgus"
"obis",-80.3041499,25.1006333,8.4,"Acanthurus chirurgus"
"obis",-81.98917,24.46591,7.3,"Acanthurus chirurgus"
"obis",-82.94888,24.56779,18.6,"Acanthurus chirurgus"
"obis",-83.1013333,24.6182167,30.9,"Acanthurus chirurgus"
"obis",-80.2269332,25.18185,14.8,"Acanthurus chirurgus"
"obis",-83.01275,24.6448667,29.4,"Acanthurus chirurgus"
"obis",-81.1202,24.6215333,9.8,"Acanthurus chirurgus"
"obis",-80.4500332,24.9521334,19.5,"Acanthurus chirurgus"
"obis",-81.66544,24.4938,2.6,"Acanthurus chirurgus"
"obis",-80.9320999,24.6988167,4.3,"Acanthurus chirurgus"
"obis",-80.3039832,25.11045,3.2,"Acanthurus chirurgus"
"obis",-82.93,24.61072,12.2,"Acanthurus chirurgus"
"obis",-80.29507,25.13977,2,"Acanthurus chirurgus"
"obis",-80.3506833,25.0495667,3.7,"Acanthurus chirurgus"
"obis",-82.9304833,24.6474667,13.3,"Acanthurus chirurgus"
"obis",-81.75446,24.5051,8.4,"Acanthurus chirurgus"
"obis",-81.4080166,24.5454,4.9,"Acanthurus chirurgus"
"obis",-81.7195999,24.4996333,8.5,"Acanthurus chirurgus"
"obis",-80.2631666,25.1363833,9.3,"Acanthurus chirurgus"
"obis",-80.2137332,25.3040667,4.7,"Acanthurus chirurgus"
"obis",-83.1034833,24.6309833,28.5,"Acanthurus chirurgus"
"obis",-80.3829166,25.0742167,1.7,"Acanthurus chirurgus"
"obis",-80.2618332,25.1489167,5.9,"Acanthurus chirurgus"
"obis",-81.6631,24.491633,6.7,"Acanthurus chirurgus"
"obis",-80.2197333,25.22265,6.9,"Acanthurus chirurgus"
"obis",-80.9359,24.7064,7.2,"Acanthurus chirurgus"
"obis",-81.8565499,24.4549334,6.1,"Acanthurus chirurgus"
"obis",-82.87385,24.6028167,9.6,"Acanthurus chirurgus"
"obis",-83.0082,24.6520667,25.3,"Acanthurus chirurgus"
"obis",-80.58492,24.86812,8.2,"Acanthurus chirurgus"
"obis",-81.8404333,24.4627834,4,"Acanthurus chirurgus"
"obis",-81.5363833,24.52275,8.7,"Acanthurus chirurgus"
"obis",-80.11372,25.57758,4.5,"Acanthurus chirurgus"
"obis",-80.4118666,24.99015,6.3,"Acanthurus chirurgus"
"obis",-65.17875,18.30746,27.9,"Acanthurus chirurgus"
"obis",-81.6649833,24.4903334,7.6,"Acanthurus chirurgus"
"obis",-81.5181499,24.5226167,5.5,"Acanthurus chirurgus"
"obis",-81.94725,24.48307,7.9,"Acanthurus chirurgus"
"obis",-80.2607833,25.2009667,2.9,"Acanthurus chirurgus"
"obis",-81.67115,24.5019,9.9,"Acanthurus chirurgus"
"obis",-80.3905999,25.0735333,2.4,"Acanthurus chirurgus"
"obis",-80.19677,25.29805,10.1,"Acanthurus chirurgus"
"obis",-80.2170333,25.2981333,4.4,"Acanthurus chirurgus"
"obis",-81.4074499,24.54505,6.4,"Acanthurus chirurgus"
"obis",-81.8341166,24.4738,6.4,"Acanthurus chirurgus"
"obis",-80.1653667,25.3203,12.8,"Acanthurus chirurgus"
"obis",-81.92166,24.45543,8.1,"Acanthurus chirurgus"
"obis",-80.54113,24.91565,6,"Acanthurus chirurgus"
"obis",-82.80151,24.66106,2.6,"Acanthurus chirurgus"
"obis",-81.06414,24.638,13.3,"Acanthurus chirurgus"
"obis",-80.206,25.28383,7.5,"Acanthurus chirurgus"
"obis",-80.0930332,25.56565,23.2,"Acanthurus chirurgus"
"obis",-80.19444,25.26533,9.9,"Acanthurus chirurgus"
"obis",-80.5494333,24.8864667,21.6,"Acanthurus chirurgus"
"obis",-65.57587,18.39569,26.8224,"Acanthurus chirurgus"
"obis",-80.5473332,24.94,4.7,"Acanthurus chirurgus"
"obis",-67.26918,18.35743,4.57,"Acanthurus chirurgus"
"obis",-80.4510333,24.9535667,17.1,"Acanthurus chirurgus"
"obis",-80.2569166,25.13835,19.8,"Acanthurus chirurgus"
"obis",-81.0429667,24.6864667,6.4,"Acanthurus chirurgus"
"obis",-81.8753666,24.4598167,5.3,"Acanthurus chirurgus"
"obis",-81.5422833,24.5135,24.8,"Acanthurus chirurgus"
"obis",-82.96397,24.60648,14.7,"Acanthurus chirurgus"
"obis",-81.6771,24.48815,5.8,"Acanthurus chirurgus"
"obis",-65.20839,18.2868,23.4696,"Acanthurus chirurgus"
"obis",-80.3497333,25.0330167,10.8,"Acanthurus chirurgus"
"obis",-80.7561666,24.7627501,9.5,"Acanthurus chirurgus"
"obis",-82.925,24.7031333,20.3,"Acanthurus chirurgus"
"obis",-81.11342,24.62245,13.4,"Acanthurus chirurgus"
"obis",-80.0948332,25.5458501,16.8,"Acanthurus chirurgus"
"obis",-80.3687499,25.0261833,7,"Acanthurus chirurgus"
"obis",-82.8785667,24.6595333,4.7,"Acanthurus chirurgus"
"obis",-80.1093499,25.5166,9.5,"Acanthurus chirurgus"
"obis",-81.4524167,24.5386667,6.7,"Acanthurus chirurgus"
"obis",-80.1632667,25.3289667,6.9,"Acanthurus chirurgus"
"obis",-80.1414832,25.3537667,17.8,"Acanthurus chirurgus"
"obis",-82.8814167,24.7110833,13.7,"Acanthurus chirurgus"
"obis",-81.87535,24.4525833,4.7,"Acanthurus chirurgus"
"obis",-80.2137332,25.3040667,6.7,"Acanthurus chirurgus"
"obis",-80.35115,25.0338,4.4,"Acanthurus chirurgus"
"obis",-82.9905833,24.71765,18.3,"Acanthurus chirurgus"
"obis",-81.5624167,24.5092667,16.3,"Acanthurus chirurgus"
"obis",-81.4475,24.54835,6.6,"Acanthurus chirurgus"
"obis",-82.89741,24.71539,25.5,"Acanthurus chirurgus"
"obis",-80.111517,25.514683,5.8,"Acanthurus chirurgus"
"obis",-82.92972,24.66641,22.5,"Acanthurus chirurgus"
"obis",-80.1326,25.40116,2.6,"Acanthurus chirurgus"
"obis",-65.578467,18.105083,4.8,"Acanthurus chirurgus"
"obis",-82.7874167,24.7291833,19.5,"Acanthurus chirurgus"
"obis",-80.0899999,25.6128167,24.5,"Acanthurus chirurgus"
"obis",-83.1032333,24.6431,27.3,"Acanthurus chirurgus"
"obis",-80.2234666,25.21115,5.2,"Acanthurus chirurgus"
"obis",-80.1312999,25.4321667,8.5,"Acanthurus chirurgus"
"obis",-80.50248,24.92659,2.7,"Acanthurus chirurgus"
"obis",-80.34512,25.03899,8.4,"Acanthurus chirurgus"
"obis",-81.3444332,24.56225,5.3,"Acanthurus chirurgus"
"obis",-76.2022778,9.3714444,8,"Acanthurus chirurgus"
"obis",-81.37587,24.6158,4.8,"Acanthurus chirurgus"
"obis",-82.90485,24.6321833,13,"Acanthurus chirurgus"
"obis",-80.9141333,24.6953833,10.1,"Acanthurus chirurgus"
"obis",-81.5312333,24.5492,6.4,"Acanthurus chirurgus"
"obis",-81.3438333,24.55885,13.9,"Acanthurus chirurgus"
"obis",-80.2342,25.33582,3,"Acanthurus chirurgus"
"obis",-80.10007,25.54243,13.6,"Acanthurus chirurgus"
"obis",-82.82132,24.62275,14.2,"Acanthurus chirurgus"
"obis",-80.9695,24.69767,6.7,"Acanthurus chirurgus"
"obis",-80.19945,25.2309667,20,"Acanthurus chirurgus"
"obis",-82.8884,24.71866,22.6,"Acanthurus chirurgus"
"obis",-80.4099833,24.9859833,5.2,"Acanthurus chirurgus"
"obis",-80.2282333,25.2306167,3.7,"Acanthurus chirurgus"
"obis",-80.2432833,25.2089667,3,"Acanthurus chirurgus"
"obis",-81.4437,24.5524167,6.3,"Acanthurus chirurgus"
"obis",-80.1519166,25.4863,5,"Acanthurus chirurgus"
"obis",-81.51833,24.52317,6.1,"Acanthurus chirurgus"
"obis",-80.9198666,24.7181167,6.4,"Acanthurus chirurgus"
"obis",-82.84101,24.64119,9,"Acanthurus chirurgus"
"obis",-80.2952,25.183017,4.4,"Acanthurus chirurgus"
"obis",-81.48498,24.53109,7.9,"Acanthurus chirurgus"
"obis",-80.6162166,24.8496167,7.8,"Acanthurus chirurgus"
"obis",-80.11027,25.48996,4,"Acanthurus chirurgus"
"obis",-80.2294666,25.2059,6.1,"Acanthurus chirurgus"
"obis",-80.4547167,24.9489833,13.9,"Acanthurus chirurgus"
"obis",-80.20034,25.30959,6.3,"Acanthurus chirurgus"
"obis",-82.9284667,24.616,14.2,"Acanthurus chirurgus"
"obis",-82.93248,24.55655,15.9,"Acanthurus chirurgus"
"obis",-80.9680333,24.6996834,3.1,"Acanthurus chirurgus"
"obis",-80.13599,25.51384,5.7,"Acanthurus chirurgus"
"obis",-80.66392,24.82046,7.8,"Acanthurus chirurgus"
"obis",-82.7777333,24.7214333,20.3,"Acanthurus chirurgus"
"obis",-80.36457,25.02923,7.9,"Acanthurus chirurgus"
"obis",-80.1276999,25.4548667,10.1,"Acanthurus chirurgus"
"obis",-82.9223667,24.6748167,15.2,"Acanthurus chirurgus"
"obis",-81.521967,24.5256,2.6,"Acanthurus chirurgus"
"obis",-82.7822167,24.6791667,10.1,"Acanthurus chirurgus"
"obis",-81.3866833,24.5695667,8.4,"Acanthurus chirurgus"
"obis",-81.78065,24.46675,21,"Acanthurus chirurgus"
"obis",-81.5746833,24.5460167,7,"Acanthurus chirurgus"
"obis",-80.2304167,25.1725,17.5,"Acanthurus chirurgus"
"obis",-80.7395166,24.7624833,15.2,"Acanthurus chirurgus"
"obis",-81.70932,24.48134,4.6,"Acanthurus chirurgus"
"obis",-82.92187,24.68048,15.2,"Acanthurus chirurgus"
"obis",-81.567233,24.509017,11.9,"Acanthurus chirurgus"
"obis",-80.13652,25.36894,16,"Acanthurus chirurgus"
"obis",-81.3807166,24.6192667,2.6,"Acanthurus chirurgus"
"obis",-81.87545,24.4526834,4.7,"Acanthurus chirurgus"
"obis",-83.03769,24.61323,23.8,"Acanthurus chirurgus"
"obis",-82.8200833,24.6250667,9.1,"Acanthurus chirurgus"
"obis",-80.1233332,25.4424,3.5,"Acanthurus chirurgus"
"obis",-80.4523499,24.951,16.8,"Acanthurus chirurgus"
"obis",-81.4060833,24.5453167,6.4,"Acanthurus chirurgus"
"obis",-80.1703666,25.3989333,4.7,"Acanthurus chirurgus"
"obis",-80.2978499,25.1251167,4.4,"Acanthurus chirurgus"
"obis",-80.28683,25.2165,2.3,"Acanthurus chirurgus"
"obis",-80.41773,24.98291,7.2,"Acanthurus chirurgus"
"obis",-82.9682,24.63098,18.6,"Acanthurus chirurgus"
"obis",-80.21167,25.22483,13.1,"Acanthurus chirurgus"
"obis",-80.187874,25.365536,3.8,"Acanthurus chirurgus"
"obis",-81.0885999,24.6320167,5.8,"Acanthurus chirurgus"
"obis",-80.4580499,24.9583167,4.1,"Acanthurus chirurgus"
"obis",-81.86984,24.53334,2.4,"Acanthurus chirurgus"
"obis",-82.9308167,24.6034833,18.3,"Acanthurus chirurgus"
"obis",-80.2306999,25.2268,2.1,"Acanthurus chirurgus"
"obis",-80.1069332,25.5113167,14,"Acanthurus chirurgus"
"obis",-83.01121,24.69374,22.7,"Acanthurus chirurgus"
"obis",-80.39741,25.06485,1.5,"Acanthurus chirurgus"
"obis",-81.9864166,24.45055,10.7,"Acanthurus chirurgus"
"obis",-80.3648167,25.0182167,11.3,"Acanthurus chirurgus"
"obis",-81.8496166,24.4595833,8.4,"Acanthurus chirurgus"
"obis",-80.3795,25.0725,2.9,"Acanthurus chirurgus"
"obis",-80.0956,25.54075,20.4,"Acanthurus chirurgus"
"obis",-65.65147,18.18834,7.5,"Acanthurus chirurgus"
"obis",-81.6840333,24.48605,10.7,"Acanthurus chirurgus"
"obis",-80.9695,24.69767,5,"Acanthurus chirurgus"
"obis",-80.2099332,25.2215,5.3,"Acanthurus chirurgus"
"obis",-81.7027666,24.4950334,10.7,"Acanthurus chirurgus"
"obis",-80.1061833,25.5565667,6.4,"Acanthurus chirurgus"
"obis",-80.18881,25.36142,2.4,"Acanthurus chirurgus"
"obis",-67.0642736,17.8940192,24.7,"Acanthurus chirurgus"
"obis",-81.9285,24.444967,5.3,"Acanthurus chirurgus"
"obis",-80.2337999,25.2851334,2.1,"Acanthurus chirurgus"
"obis",-80.5017499,24.9504501,4.1,"Acanthurus chirurgus"
"obis",-80.1007667,25.6993,7.9,"Acanthurus chirurgus"
"obis",-80.2864833,25.11115,7.9,"Acanthurus chirurgus"
"obis",-82.80697,24.71323,9.8,"Acanthurus chirurgus"
"obis",-81.335433,24.560067,23,"Acanthurus chirurgus"
"obis",-65.62972,18.38544,4,"Acanthurus chirurgus"
"obis",-82.8123333,24.7270833,20.4,"Acanthurus chirurgus"
"obis",-80.4144,24.9875,3.4,"Acanthurus chirurgus"
"obis",-83.102983,24.631483,25.2,"Acanthurus chirurgus"
"obis",-67.16075,18.44494,10.06,"Acanthurus chirurgus"
"obis",-81.8965,24.4575167,11.7,"Acanthurus chirurgus"
"obis",-80.2469499,25.27285,3.4,"Acanthurus chirurgus"
"obis",-65.71236,18.14253,13.2588,"Acanthurus chirurgus"
"obis",-83.00925,24.68685,17.1,"Acanthurus chirurgus"
"obis",-80.2657999,25.1427667,9.5,"Acanthurus chirurgus"
"obis",-83.0853833,24.61785,16.8,"Acanthurus chirurgus"
"obis",-80.0996769,25.5132058,19.2,"Acanthurus chirurgus"
"obis",-80.2942999,25.1396833,4.1,"Acanthurus chirurgus"
"obis",-80.2292166,25.1942333,5.3,"Acanthurus chirurgus"
"obis",-83.0086833,24.6841,19.5,"Acanthurus chirurgus"
"obis",-80.2571999,25.1437833,6.4,"Acanthurus chirurgus"
"obis",-80.9730833,24.7124833,7,"Acanthurus chirurgus"
"obis",-80.2633,25.1480333,11.9,"Acanthurus chirurgus"
"obis",-81.658,24.49244,8.4,"Acanthurus chirurgus"
"obis",-80.1444348,25.4112592,7.2,"Acanthurus chirurgus"
"obis",-80.33675,25.0682833,4.1,"Acanthurus chirurgus"
"obis",-81.1122666,24.62885,2.6,"Acanthurus chirurgus"
"obis",-81.588333,24.51,6.4,"Acanthurus chirurgus"
"obis",-81.5187166,24.5230667,5.9,"Acanthurus chirurgus"
"obis",-81.9155833,24.436,21.3,"Acanthurus chirurgus"
"obis",-80.1556999,25.4012334,6.1,"Acanthurus chirurgus"
"obis",-81.3931166,24.56705,7.6,"Acanthurus chirurgus"
"obis",-80.370167,25.069917,3.2,"Acanthurus chirurgus"
"obis",-82.83715,24.62735,10.4,"Acanthurus chirurgus"
"obis",-81.39369,24.56529,8.1,"Acanthurus chirurgus"
"obis",-80.457817,24.955317,6.9,"Acanthurus chirurgus"
"obis",-83.04856,24.65472,16,"Acanthurus chirurgus"
